listing_id,date
29960062,2022-04-21
29960062,2022-04-22
29960062,2022-04-23
29960062,2022-04-24
29960062,2022-05-11
29960062,2022-05-13
29960062,2022-05-19
29960062,2022-05-20
29960062,2022-05-22
29960062,2022-05-23
29960062,2022-05-24
29960062,2022-05-25
29960062,2022-05-27
29960062,2022-05-29
29960062,2022-05-30
29960062,2022-05-31
29960062,2022-06-01
29960062,2022-06-06
29960062,2022-06-07
29960062,2022-06-08
29960062,2022-06-10
29960062,2022-06-12
29960062,2022-06-14
29960062,2022-06-16
29960062,2022-06-17
29960062,2022-06-19
29960062,2022-06-20
29960062,2022-06-21
29960062,2022-06-23
29960062,2022-06-24
29960062,2022-06-29
29960062,2022-06-30
29960062,2022-07-02
29960062,2022-07-03
29960062,2022-07-05
29960062,2022-07-06
29960062,2022-07-07
29960062,2022-07-09
29960062,2022-07-10
29960062,2022-08-03
29960062,2022-08-06
29960062,2022-08-09
29960062,2022-08-10
29960062,2022-08-15
29960062,2022-08-23
29960062,2022-08-24
29960062,2022-08-26
29960062,2022-08-27
29960062,2022-08-29
29960062,2022-09-07
29960062,2022-09-08
29960062,2022-09-10
29960062,2022-09-15
29960062,2022-09-17
29960062,2022-09-20
29960062,2022-09-21
29960062,2022-09-23
29960062,2022-09-27
29960062,2022-09-28
29960062,2022-09-30
29960062,2022-10-01
29960062,2022-10-02
29960062,2022-10-07
29960062,2022-10-08
29960062,2022-10-10
29960062,2022-10-12
29960062,2022-10-14
29960062,2022-10-15
29960062,2022-10-17
29960062,2022-10-21
29960062,2022-10-22
29960062,2022-10-23
29960062,2022-10-27
29960062,2022-11-06
29960062,2022-11-08
29960062,2022-11-10
29960062,2022-11-11
29960062,2022-11-12
29960062,2022-11-14
29960062,2022-11-16
29960062,2022-11-17
29960062,2022-11-19
29960062,2022-11-20
29960062,2022-11-27
29960062,2022-11-28
29960062,2022-11-30
29960062,2022-12-04
29960062,2022-12-06
29960062,2022-12-08
29960062,2022-12-10
29960062,2022-12-17
29960062,2022-12-24
29960062,2022-12-30
29960062,2022-12-31
29960062,2023-01-04
29960062,2023-01-05
29960062,2023-01-06
29960062,2023-01-08
29960062,2023-01-13
29960062,2023-01-15
29960062,2023-01-19
29960062,2023-01-21
29960062,2023-01-24
29960062,2023-01-27
29960062,2023-01-28
29960062,2023-01-29
29960062,2023-02-01
29960062,2023-02-02
29960062,2023-02-03
29960062,2023-02-04
29960062,2023-02-06
29960062,2023-02-07
29960062,2023-02-08
29960062,2023-02-09
29960062,2023-02-11
29960062,2023-02-12
29960062,2023-02-16
29960062,2023-02-17
29960062,2023-02-20
29960062,2023-02-21
29960062,2023-02-23
29960062,2023-02-24
29960062,2023-02-25
29960062,2023-02-26
29960062,2023-02-27
29960062,2023-02-28
29960062,2023-03-04
29960062,2023-03-05
29960062,2023-03-08
29960062,2023-03-09
29960062,2023-03-12
29960062,2023-03-14
29960062,2023-03-17
29960062,2023-03-18
29960062,2023-03-19
29960062,2023-03-21
29960062,2023-03-22
29960062,2023-03-23
29960062,2023-03-25
29960062,2023-03-27
29960062,2023-03-28
29960062,2023-03-30
29960062,2023-03-31
29960062,2023-04-01
29960062,2023-04-02
29960062,2023-04-05
29960062,2023-04-06
29960062,2023-04-07
29960062,2023-04-08
29960062,2023-04-09
29960062,2023-04-10
29960062,2023-04-11
29960062,2023-04-12
29960062,2023-04-15
29960062,2023-04-17
29960062,2023-04-18
29960062,2023-04-19
29960062,2023-04-20
29960062,2023-04-25
29960062,2023-04-26
29960062,2023-06-02
29960062,2023-06-15
29960062,2023-06-17
29960062,2023-06-22
29960062,2023-06-24
29960062,2023-07-01
29960062,2023-07-04
29960062,2023-07-06
29960062,2023-07-08
29960062,2023-07-20
29960062,2023-08-04
29960062,2023-08-08
29960062,2023-08-13
29960062,2023-08-14
29960062,2023-08-15
29960062,2023-08-16
29960062,2023-08-18
29960062,2023-08-19
29960062,2023-08-25
29960062,2023-09-02
29960062,2023-09-03
29960062,2023-09-06
29960062,2023-09-08
29960062,2023-09-11
29960062,2023-09-24
29960062,2023-09-28
29960062,2023-10-06
29960062,2023-10-08
29960062,2023-10-12
29960062,2023-10-16
29960062,2023-10-18
29960062,2023-10-20
29960062,2023-10-21
29960062,2023-10-23
29960062,2023-10-26
29960062,2023-10-30
29960062,2023-11-10
29960062,2023-11-12
29960062,2023-11-25
29960062,2023-12-02
29960062,2023-12-03
29960062,2023-12-04
29960062,2023-12-07
29960062,2023-12-08
29960062,2023-12-09
29960062,2024-01-03
29960062,2024-01-07
29960062,2024-01-14
29960062,2024-01-17
29960062,2024-01-21
29960062,2024-01-22
29960062,2024-01-23
29960062,2024-01-31
29960062,2024-02-01
29960062,2024-02-02
29960062,2024-02-12
29960062,2024-02-14
29960062,2024-02-15
29960062,2024-02-18
29960062,2024-02-20
29960062,2024-02-23
29960062,2024-02-25
29960062,2024-03-02
29960062,2024-03-03
29960062,2024-04-15
29960062,2024-06-14
29960062,2024-06-19
29960062,2024-06-21
29971449,2018-11-18
29971449,2018-12-07
29971449,2019-01-02
29971449,2019-04-08
29971449,2019-04-16
29971449,2019-04-30
29971449,2019-05-05
29971449,2019-06-02
29971449,2019-06-08
29971449,2019-06-23
29971449,2019-06-28
29971449,2019-09-21
29971449,2019-10-07
29971449,2020-06-08
29971449,2020-09-12
29971449,2020-09-20
29971449,2021-01-05
29971449,2021-02-05
29971449,2021-02-09
29971449,2021-03-16
29971449,2021-04-01
29971449,2021-05-13
29971449,2021-06-29
29971449,2021-07-13
29971449,2021-07-30
29971449,2021-08-06
29971449,2021-08-11
29971449,2021-08-20
29971449,2021-08-29
29971449,2021-10-05
29971449,2021-10-10
29971449,2021-10-16
29971449,2021-10-23
29971449,2021-10-25
29971449,2021-10-30
29971449,2021-11-03
29971449,2021-11-15
29971449,2021-11-26
29971449,2021-12-07
29971449,2021-12-21
29971449,2022-01-04
29971449,2022-01-09
29971449,2022-02-06
29971449,2022-03-01
29971449,2022-03-05
29971449,2022-03-13
29971449,2022-03-19
29971449,2022-03-23
29971449,2022-03-27
29971449,2022-04-01
29971449,2022-04-04
29971449,2022-04-10
29971449,2022-04-17
29971449,2022-04-21
29971449,2022-04-24
29971449,2022-05-09
29971449,2022-06-12
29971449,2022-06-17
29971449,2022-06-27
29971449,2022-07-11
29971449,2022-07-18
29971449,2022-07-23
29971449,2022-07-29
29971449,2022-08-02
29971449,2022-08-10
29971449,2022-08-22
29971449,2022-08-27
29971449,2022-09-04
29971449,2022-09-11
29971449,2022-09-30
29971449,2022-11-30
29971449,2023-01-30
29971449,2023-02-08
29971449,2023-05-06
29971449,2023-05-15
29971449,2023-06-26
29971449,2023-07-02
29971449,2023-07-17
29971449,2024-01-21
29971449,2024-01-31
29971449,2024-03-24
29971449,2024-03-28
29971449,2024-04-01
29971449,2024-05-07
29971449,2024-05-11
29971449,2024-05-17
29971449,2024-05-24
29971449,2024-06-10
29971449,2024-06-18
30014911,2018-12-16
30014911,2018-12-28
30014911,2018-12-31
30014911,2019-01-08
30014911,2019-02-28
30014911,2019-04-18
30014911,2019-06-02
30014911,2019-06-07
30014911,2019-06-16
30014911,2019-06-20
30014911,2019-06-23
30014911,2019-06-27
30014911,2019-06-30
30014911,2019-07-08
30014911,2019-07-15
30014911,2019-08-08
30014911,2019-08-16
30014911,2019-09-03
30014911,2019-09-15
30014911,2019-09-25
30014911,2019-10-15
30014911,2019-11-25
30014911,2019-12-04
30014911,2020-02-05
30014911,2020-02-19
30014911,2021-10-29
30014911,2022-01-06
30014911,2022-02-28
30014911,2022-03-14
30063122,2018-12-23
30063122,2018-12-29
30063122,2019-01-01
30063122,2019-02-03
30063122,2019-02-15
30063122,2019-03-04
30063122,2019-03-31
30063122,2019-04-14
30063122,2019-04-28
30063122,2019-07-15
30063122,2019-07-30
30063122,2019-10-11
30063122,2019-11-17
30063122,2020-02-09
30063122,2020-02-16
30063122,2020-02-23
30063122,2020-02-28
30063122,2020-07-19
30063122,2021-09-08
30063122,2022-04-24
30063122,2022-05-04
30063122,2022-05-09
30063122,2022-05-29
30063122,2022-06-09
30063122,2022-08-07
30063122,2022-09-07
30063122,2022-10-06
30063122,2022-11-27
30063122,2023-01-29
30063122,2023-03-05
30063122,2023-03-19
30063122,2023-04-01
30063122,2023-04-09
30063122,2023-04-16
30063122,2023-04-30
30063122,2023-05-14
30063122,2023-05-26
30063122,2023-06-18
30063122,2023-07-05
30063122,2023-07-09
30063122,2023-08-28
30063122,2023-10-13
30063122,2023-10-31
30063122,2023-12-17
30063122,2023-12-30
30063122,2024-04-07
30063122,2024-04-15
30063122,2024-04-21
30063122,2024-05-04
30063122,2024-05-19
30063122,2024-06-02
30063122,2024-06-16
30063122,2024-06-22
30128586,2018-11-29
30128586,2018-12-09
30128586,2018-12-14
30128586,2018-12-23
30128586,2018-12-26
30128586,2018-12-29
30128586,2019-01-02
30128586,2019-01-06
30128586,2019-01-13
30128586,2019-01-15
30128586,2019-01-20
30128586,2019-01-25
30128586,2019-01-28
30128586,2019-05-16
30128586,2019-05-20
30128586,2019-05-27
30128586,2019-06-02
30128586,2019-06-04
30128586,2019-06-09
30128586,2019-06-13
30128586,2019-06-16
30128586,2019-06-20
30128586,2019-06-23
30128586,2019-06-27
30128586,2019-06-29
30128586,2019-07-02
30128586,2019-07-07
30128586,2019-07-19
30128586,2019-07-21
30128586,2019-07-23
30128586,2019-07-27
30128586,2019-07-29
30128586,2019-07-31
30128586,2019-08-03
30128586,2019-08-08
30128586,2019-08-11
30128586,2019-08-17
30128586,2019-08-22
30128586,2019-08-25
30128586,2019-08-30
30128586,2019-09-01
30128586,2019-09-06
30128586,2019-09-08
30128586,2019-09-14
30128586,2019-09-18
30128586,2019-09-22
30128586,2019-09-25
30128586,2019-09-30
30128586,2019-10-02
30128586,2019-10-04
30128586,2019-10-11
30128586,2019-10-13
30128586,2019-10-20
30128586,2019-10-28
30128586,2019-11-01
30128586,2019-11-03
30128586,2019-11-08
30128586,2019-11-11
30128586,2019-11-17
30128586,2019-11-24
30128586,2019-11-29
30128586,2019-12-01
30128586,2019-12-08
30128586,2019-12-16
30128586,2019-12-19
30128586,2019-12-23
30128586,2019-12-26
30128586,2020-01-01
30128586,2020-01-03
30128586,2020-01-07
30128586,2020-01-12
30128586,2020-01-19
30128586,2020-01-25
30128586,2020-01-27
30128586,2020-02-01
30128586,2020-02-03
30128586,2020-02-06
30128586,2020-02-09
30128586,2020-02-14
30128586,2020-02-16
30128586,2020-02-20
30128586,2020-02-23
30128586,2020-02-26
30128586,2020-02-29
30128586,2020-03-08
30128586,2020-03-12
30128586,2023-07-07
30128586,2023-07-12
30128586,2023-07-16
30128586,2023-07-31
30128586,2023-08-06
30128586,2023-08-17
30128586,2023-08-23
30128586,2023-08-27
30128586,2023-08-30
30128586,2023-09-04
30128586,2023-09-10
30128586,2023-09-21
30128586,2023-09-24
30128586,2023-10-01
30128586,2023-10-05
30128586,2023-10-11
30128586,2023-10-14
30128586,2023-10-18
30128586,2023-10-22
30128586,2023-10-24
30128586,2023-10-26
30128586,2023-10-28
30128586,2023-11-05
30128586,2023-11-12
30128586,2023-11-15
30128586,2023-11-21
30128586,2023-11-26
30128586,2023-11-29
30128586,2023-12-03
30128586,2024-01-14
30128586,2024-01-28
30128586,2024-02-04
30128586,2024-02-11
30128586,2024-02-25
30128586,2024-03-03
30128586,2024-03-10
30128586,2024-03-17
30128586,2024-03-24
30128586,2024-03-31
30128586,2024-04-03
30128586,2024-04-07
30128586,2024-04-10
30128586,2024-04-13
30128586,2024-04-15
30128586,2024-04-19
30128586,2024-04-21
30128586,2024-04-24
30128586,2024-04-26
30128586,2024-05-01
30128586,2024-06-06
30128586,2024-06-08
30128586,2024-06-13
30290990,2019-01-01
30290990,2019-02-24
30290990,2019-04-09
30290990,2019-04-15
30290990,2019-06-02
30290990,2019-06-06
30290990,2019-06-09
30290990,2019-06-16
30290990,2019-07-09
30290990,2019-07-27
30290990,2019-07-29
30290990,2019-09-04
30290990,2019-09-15
30290990,2019-09-18
30290990,2019-09-20
30290990,2019-09-24
30290990,2019-09-29
30290990,2019-10-03
30290990,2019-10-04
30290990,2019-10-19
30290990,2019-10-27
30290990,2019-11-11
30290990,2019-11-14
30290990,2019-11-17
30290990,2019-12-02
30290990,2019-12-07
30290990,2020-01-01
30290990,2020-01-04
